x,y,lon,lat,conc
528000,187460,-0.1544182754404984,51.57149056675296,9.124196
528020,187460,-0.15412984565740817,51.5714860323194,9.126882
528040,187460,-0.15384141594972903,51.571481497177096,9.135455
528060,187460,-0.15355298631747483,51.571476961326034,9.146263
528080,187460,-0.1532645567606555,51.57147242476621,9.157477
528100,187460,-0.15297612727928409,51.57146788749764,9.169666
528120,187460,-0.1526876978733725,51.571463349520315,9.18189
528140,187460,-0.1523992685429302,51.57145881083425,9.197651
528160,187460,-0.1521108392879715,51.57145427143943,9.21789
528180,187460,-0.15182241010850628,51.57144973133585,9.241913
528200,187460,-0.1515339810695072,51.57144519048967,9.332078
528220,187460,-0.15124555244065552,51.571440648760436,9.311802
528240,187460,-0.15095712388676286,51.57143610632311,9.329223
528260,187460,-0.150668695407839,51.57143156317772,9.36969
528280,187460,-0.1503802670038965,51.57142701932427,9.454516
528300,187460,-0.15009183867494832,51.57142247476273,9.681261
526740,187440,-0.1725967345575002,51.57159513330943,9.503601
526760,187440,-0.17230829956258745,51.5715906394036,9.268805
526780,187440,-0.17201986464308652,51.571586144790516,9.172463
526800,187440,-0.1717314297990091,51.571581649470176,9.185058
526820,187440,-0.17144299503036603,51.5715771534426,9.08256
526840,187440,-0.1711545603371718,51.57157265670779,9.071938
526860,187440,-0.17086612571943524,51.5715681592657,9.036598
526880,187440,-0.1705776911771704,51.57156366111639,9.021043
526900,187440,-0.17028925671038853,51.571559162259845,9.011556
526920,187440,-0.17000082231910213,51.571554662696045,9.033433
526940,187440,-0.16971238800332125,51.57155016242501,9.049212
526960,187440,-0.16942395376306033,51.571545661446734,9.020077
526980,187440,-0.16913551959832945,51.571541159761225,9.017545
527000,187440,-0.16884708550914104,51.57153665736848,9.002094
527020,187440,-0.16855865149550717,51.57153215426848,9.002168
527040,187440,-0.16827021755743873,51.571527650461256,9.048118
527060,187440,-0.16798178516559922,51.5715231497255,9.026754
527080,187440,-0.16769335298416563,51.571518648629265,9.002225
527100,187440,-0.16740492087759054,51.57151414682428,8.99522
527120,187440,-0.16711648884588828,51.57150964431051,8.992231
527140,187440,-0.1668280568890683,51.571505141088,8.996743
527160,187440,-0.16653962500714373,51.5715006371567,9.058427
527180,187440,-0.1662511932001252,51.571496132516636,9.055836
527200,187440,-0.16596276146802627,51.57149162716782,9.073802
527220,187440,-0.16567432981085756,51.57148712111023,9.026324
527240,187440,-0.16538589822862937,51.57148261434388,8.9891
527260,187440,-0.16509746672135597,51.57147810686877,8.976315
527280,187440,-0.16480903528904728,51.571473598684896,9.004193
527300,187440,-0.16452060393171636,51.57146908979226,9.044659
527320,187440,-0.1642321726493743,51.571464580190856,8.970802
527340,187440,-0.16394374144203258,51.571460069880686,8.952662
527360,187440,-0.1636553103097031,51.57145555886176,8.945148
527380,187440,-0.16336687925239732,51.57145104713407,8.940635
527400,187440,-0.16307844827012796,51.57144653469763,8.937686
527420,187440,-0.16279001736290566,51.57144202155242,8.935434
527440,187440,-0.1625015865307427,51.57143750769845,8.933522
527460,187440,-0.16221315577365103,51.57143299313573,8.932221
527480,187440,-0.16192472509164207,51.57142847786423,8.931374
527500,187440,-0.16163629448472733,51.57142396188399,8.930679
527520,187440,-0.1613478639529179,51.571419445194984,8.932138
